symbol,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas
LRRC37A,0.6255929398786542,,0.0
ASCC1,0.0584666298952012,,0.0
MADD,-0.402757859900717,,0.0
CALU,-0.6244897959183673,,0.0
PIK3R6,0.57992277992278,,0.0
ALDH9A1,-0.141753998896856,,0.0
ANXA2,0.0287920573634858,,0.0
CDK5R2,-0.3736348593491451,,0.0
SLC26A1,0.8811913954771098,,0.0
CDKL1,0.3977937120794264,,0.0305313093637675
TCN2,-0.1399889685603971,,0.0
BCL11A,-0.988196359624931,,0.0
CEP170,-0.916161059018202,,0.0213356725857315
EPRS1,-0.6324324324324324,,0.0
TNKS1BP1,-0.7543298400441257,,0.0
NR2F2,-0.9577495863210148,,0.0
MSRB2,0.6865968008825152,,0.0884581805470675
SERPINB6,-0.1238830667402095,,0.0
OASL,0.1481522338665195,,0.0
CAMK2N1,0.7274131274131275,,0.0
TNIP1,-0.8227247655819084,,0.0
ZNF628,0.9866519580805296,,0.0
PCLAF,0.2793160507446222,,0.0
SLC6A4,-0.770876999448428,1,0.0
ERG,-0.9350248207391064,,0.0
AUTS2,-0.9360176503033646,,0.0
WWOX,0.8593491450634307,,0.0
NICN1,0.1212355212355211,,0.0
WEE1,-0.7894098179812465,1,0.0
ALPL,0.0318808604522891,0,0.0
LIPC,0.2345284059569774,,0.0
EIF4EBP2,0.7458356315499173,,0.0154081487826329
KDM4B,-0.8262548262548263,,0.0114410417377532
PTPN21,-0.3973524544953116,,0.0
MIB1,0.9995587424158854,,0.0
TESC,0.2536127964699393,,0.0
ZNF341,-0.3569773855488141,,0.0
MYOCOS,0.0,,0.0
PGR,-0.6275785990071705,0,0.0
MPDZ,0.2975179260893545,,0.0
ITGB3,-0.4563706563706563,0,0.0
MARVELD1,0.1765030336458908,,0.0
NECAP2,0.529619415333701,,0.0
CKAP5,-0.9831218974076116,,0.0
PRKCZ,-0.6007722007722007,0,0.0315255560340551
SLC6A2,-0.6671814671814672,0,0.0
NATD1,0.3434087148372862,,0.0
TMEM45B,0.6450082735797023,,0.0
MYOM2,0.6593491450634308,,0.0
ME3,-0.1988968560397132,,0.0537072825801985
KCNG1,-0.0596800882515168,,0.0705053942553009
BCCIP,0.1547710976282406,,0.0661984025430113
SYNE2,-0.6708218422504137,,0.0
PRKD2,-0.8126861555432984,,0.0
SCARB2,-0.4599007170435741,,0.0
SPRED2,0.5706563706563708,,0.0
CYB5B,0.22007722007722,,0.0
BORCS5,0.2390512961941533,,0.0
ATP10D,-0.4259238830667402,,0.0
TSEN2,0.4034197462768891,,0.0
SLC38A9,0.0857142857142856,,0.0
ADAMTS8,0.1947049089906232,,0.0355520525822891
NSUN4,-0.0682846111417539,,0.0
HEXB,0.2234969663541093,,0.0434717745273589
DRC4,0.6157749586321015,,0.0
GPAT3,0.3225592939878654,,0.0095401166907479
SIK3,-0.9103143960286816,1,0.0
DIAPH3,-0.1380033094318808,,0.0
NEURL1,0.1257584114726972,,0.0
BRWD1,-0.7437396580253723,,0.0
CAND2,-0.2619966905681191,,0.0663336406188113
GTF2IRD1,-0.8793160507446222,,0.0
SLC39A11,0.4497517926089354,,0.0
KLHDC10,-0.6554881412024269,,0.0
NRIP3,0.7848869277440707,,0.0
FBXO11,-0.9473800330943188,,0.0340936550094173
RIF1,-0.9212355212355212,,0.0
ABRAXAS2,-0.5170435741864313,,0.0
NDST4,-0.3298400441257584,,0.0
MGMT,0.616988416988417,0,0.0
CLNK,0.519911748483177,,0.0
ZNF813,0.37992277992278,,0.0
MLXIPL,-0.1468284611141753,,0.0
ZNF880,0.6996138996138996,,0.0
TTC28,-0.809376723662438,,0.0
PCYT2,-0.1134031991174848,,0.0614596700807181
RFX6,-0.4460011031439602,,0.0
SPRY4,-0.4049641478212906,,0.0
MORN3,0.6608935466078323,,0.0
CLXN,0.5602868174296747,,0.0
PKN1,-0.3726420297848869,,0.0
POFUT3,0.0538334252619967,,0.0
KLHL42,0.5339216767788197,,0.0
ULK3,0.334804191947049,,0.0
CDK8,-0.5099834528405958,1,0.0
FAM20A,0.2444567015995586,,0.0
TWIST2,-0.4182018753447325,,0.0
DRD3,-0.5631549917264203,1,0.0
PROK2,0.1532266960838388,,0.0
ZFTA,0.7427468284611143,,0.0
ADORA2A,-0.2121345835631549,1,0.0
MAP3K11,-0.3017098731384445,0,0.0
SRR,-0.1808052950910094,,0.0
TENT4B,-0.9432984004412576,,0.0
SAMHD1,-0.1375620518477661,,0.0122778127150513
NRXN3,-0.8721456150027579,,0.0460015018504164
CCRL2,0.9684500827357968,,0.0
KIF3B,-0.4651958080529509,,0.0175984815937972
DRG2,-0.0646442360728074,,0.0
TP53INP1,-0.1159404302261445,,0.0861106741950498
DOCK1,-0.5227799227799228,,0.0
DENND3,-0.2799779371207942,,0.0
ESPNL,0.7691119691119692,,0.0
LIAT1,0.9960286817429675,,0.0
TEX51,0.0,,0.0
DHPS,-0.2480970766685052,,0.0
CEP68,-0.5359073359073359,,0.0
PPP2R5E,-0.9600661886376172,,0.0
COLQ,-0.1146166574738003,,0.0
ERBB2,-0.6678433535576394,1,0.0
FAM186B,0.0020959735245449,,0.0
HMGA1,-0.7570876999448428,,0.0
POLR2D,0.7306122448979593,,0.0
TMEM255B,0.5637065637065637,,0.0
ATPAF1,-0.1897407611693325,,0.0300739988749852
CUL2,-0.8818532818532818,,0.0
DRD4,0.980584666298952,1,0.0
LRRN2,-0.6703805846662989,,0.0
PTGDS,0.149034749034749,,0.0
NPBWR1,0.9221180364037508,0,0.0
FRMD1,0.4378378378378378,,0.0
PARP8,-0.5597352454495312,,0.0333322162022872
ISX,0.6358521787093216,,0.0
ACBD5,-0.3900717043574186,,0.038688793768276
RHOV,-0.692222835079978,,0.0
SUN3,0.3810259238830666,,0.0
ADH5,0.3782680639823497,,0.0
SH3GLB2,-0.3079977937120794,,0.0
NRF1,-0.963596249310535,,0.0
OR4A8,0.0,,0.0
OR4C46,0.9933811362382792,,0.0
TINAGL1,-0.2969663541092112,,0.0
ZMAT4,-0.0579150579150579,,0.0743827074546422
IPO9,-0.8790954219525648,,0.0
MIOS,-0.531053502482074,,0.0
SFT2D2,0.3306122448979591,,0.091315821721965
TACC2,-0.4885824600110314,,0.0
FAM151B,0.1920573634859348,,0.0
SEH1L,-0.5325979040264754,,0.0275822717818118
BCR,-0.5575289575289575,0,0.0163350990385958
ADRA2C,0.258246001103144,0,0.0
TAF1,0.0,1,0.0
KIF12,0.2408163265306122,,0.0
ST7L,-0.0113623827909542,,0.0
TBC1D15,-0.5275234418091561,,0.0
ECHDC2,0.119249862107005,,0.0222008511166263
RDH8,0.1810259238830667,,0.0
MRPL16,0.2393822393822393,,0.0
TMEM59L,0.3406508549365692,,0.0
TXNDC12,0.9353557639271926,,0.0
CAGE1,-0.2986210700496414,,0.0
ING2,-0.7559845559845559,,0.0
ALDH5A1,-0.1998896856039713,,0.042056078124325
SNTG1,-0.5212355212355213,,0.0
RAB31,0.6937672366243794,,0.0382821600053973
FSCB,0.8575841147269718,,0.0
SLC12A4,-0.2379481522338665,,0.0
PHOSPHO1,0.5231108659680088,0,0.0
ATP6V0A2,-0.5644787644787645,,0.0
LARP4,-0.8253723110865968,,0.0
KMT5B,-0.9624931053502482,1,0.0
KLC3,0.7506894649751792,,0.0
CDC14C,0.6340871483728627,,0.0
GFI1B,-0.3499172642029785,,0.0
LEF1,-0.7309431880860453,,0.0658055640041042
TET2,0.9997793712079426,,0.0548980597544487
NDUFA10,0.2662989520132377,,0.0692222569298718
PSD3,-0.6063982349696635,,0.0
EEA1,-0.4873690016547159,,0.0
ZNF285,0.5949255377826805,,0.0150765569880944
DLG2,-0.7470490899062328,,0.0
SLMAP,-0.6532818532818533,,0.0
GALM,0.6231660231660232,,0.0
IRF2,-0.7051296194153337,,0.0
PRICKLE1,-0.9027027027027028,,0.0
C12orf42,0.8366243794815222,,0.0
PRLR,-0.7537782680639824,,0.0
AKAP10,-0.8130170987313845,,0.0666485735023278
ZNF227,0.3291781577495862,,0.0
TPTE,0.5939327082184225,,0.0
FST,-0.9169332597904026,,0.0
SLC52A3,0.0783232211803639,,0.0
COL8A2,0.2982901268615554,,0.0
UBA1,0.0,1,0.0291598581380126
VDR,-0.4177606177606178,0,0.0
CERKL,0.6300055157198015,,0.0
ZNF800,-0.8399338113623828,,0.0408206845921711
FOLR3,-0.3573083287369002,,0.0
GLYATL3,0.83011583011583,,0.0
CSAD,0.0060672917815773,,0.0
DRAXIN,0.2051847766133481,,0.0
IKZF2,-0.6881412024269167,1,0.0
RSAD1,0.1505791505791505,,0.0
PCBP2,-0.984445670159956,,0.0
SULT1A2,0.4375068946497518,,0.0
NPHP4,0.367457253171539,,0.0
HOXB9,-0.0109211252068395,,0.0
CUL3,-0.8326530612244898,,0.0699449361869686
CMPK1,-0.1151682294539437,,0.034333693818666
ACVR2B,-0.7868725868725869,,0.0
PLCH1,-0.4989520132377275,,0.0
PTPRF,-0.8468836183121897,,0.0
NFIA,-0.9696635410921124,,0.0745582367768378
SLC25A29,0.90126861555433,,0.0339379607243563
CTNNA1,-0.6992829564258136,,0.0
ZIC3,0.0,,0.0
GLDC,0.2168781025923882,,0.0
NUP155,-0.71715388858246,,0.0
INPP4B,-0.519249862107005,,0.0
BLID,0.915830115830116,,0.0
MAPK6,-0.7254274682846111,,0.0209693664858769
E2F3,-0.8031991174848317,,0.0
WBP1L,-0.3152785438499724,,0.0
MS4A4A,0.5665747380033095,,0.0
CTNND1,-0.9638168781025924,,0.0
CELF5,-0.9255377826806398,,0.0
KLC1,-0.6820739106453393,,0.137968138975634
FOXM1,-0.6377275234418092,,0.0
ARPC2,-0.8725868725868726,,0.0
IARS2,-0.4597904026475455,,0.0384907529567642
ZBTB37,-0.5905129619415334,,0.0
CDKN2D,0.6276889134031991,,0.0
SLC16A7,0.4302261445118587,,0.0
AKT1,-0.7152785438499725,1,0.0
ADORA3,0.3943739658025371,0,0.0092262659653117
PBX2,-0.7955874241588528,,0.0
TRIOBP,-0.1799227799227799,,0.0812699556884137
PEG3,-0.1745173745173744,,0.0
DTNB,-0.0560397131825702,,0.0626492436196993
VCP,-0.9857694429123,1,0.0
WNK2,-0.6793160507446221,,0.0
VAMP3,0.0099282956425814,,0.0
ATL2,-0.5089906232763375,,0.0
HMMR,0.2268063982349697,,0.0
KIF25,0.027688913403199,,0.0
SMYD3,-0.1233314947600662,1,0.0528603950796507
NEDD8-MDP1,-0.4456701599558742,,0.0
ZFAT,-0.4665195808052951,,0.0
JAK2,-0.2090457804743518,1,0.0
STK25,-0.4305570876999448,,0.0
CHRM1,-0.8674020959735246,1,0.1649267788822375
MACF1,-0.932046332046332,,0.0309652393674632
DNAH6,-0.3672366243794815,,0.0
CACNA1C,-0.9643684500827358,,0.0
NEO1,-0.6947600661886376,,0.0
LHX6,-0.5770546056260342,,0.0
GLRX2,0.8092664092664092,,0.0
SORCS1,-0.6811913954771098,,0.0
SLC12A2,-0.4090457804743519,,0.0
IVNS1ABP,-0.7374517374517375,,0.0
FAM20C,0.4237175951461664,,0.0
TFDP1,-0.92719249862107,,0.0
SEC24C,-0.9064533921676778,,0.0
DPP4,-0.11715388858246,1,0.0
ADORA1,-0.5710976282404854,1,0.0
PPIAL4F,0.0,,0.0
ZNF619,0.3812465526751241,,0.0
AGTR1,0.2520683949255378,,0.0
GUSB,-0.1692222835079978,,0.0
VWA8,0.0419194704908991,,0.0267494631392824
STRADA,-0.5055708769994485,,0.0
RGPD8,-0.7758411472697186,,0.0
PPP1R3B,-0.1038058466629895,,0.0
PTPN18,0.4006618863761721,,0.0
ZNF680,0.0313292884721456,,0.0
WDR70,-0.3953667953667954,,0.0704545186691862
SPTSSA,0.9815774958632102,,0.0
AP1M2,0.1888582460011032,,0.0
PLK3,-0.339658025372311,1,0.0
PKN3,0.031549917264203,1,0.0
TRPM6,-0.6963044677330392,,0.0
ADCK1,-0.0897959183673469,,0.0
TBXAS1,-0.0360728075013789,,0.0
MKNK2,0.6587975730832873,1,0.0852786228188908
KIN,-0.3145063430777717,,0.0
GHR,-0.5031439602868174,,0.0
CENPQ,0.1329288472145615,,0.0
EPCAM,0.5514616657473801,,0.0
SPMIP2,0.8441257584114727,,0.0
FSCN1,-0.6767788196359625,,0.0
DLGAP2,-0.7670159955874242,,0.0
ADRA2A,0.8382790954219526,0,0.0
GRIA1,-0.7425261996690569,,0.0471266571892693
PPP2CA,-0.8749034749034749,,0.0477240148933431
RNF24,0.4180915609487037,,0.0
AP4S1,0.7801434087148373,,0.0783703930380866
FOXRED2,-0.2894649751792608,,0.0
ZMYM2,-0.7062327633756205,,0.0
ADK,-0.1320463320463321,0,0.0
UQCRQ,0.8087148372862658,,0.0421691887666428
PGPEP1L,0.8645339216767789,,0.0
SP9,-0.3950358521787093,,0.0
SIX6,-0.080750137892995,,0.0
RAP1GAP2,-0.7592939878654165,,0.0
PDE5A,-0.4304467733039161,0,0.0
ARHGAP15,0.2894649751792608,,0.0
ZIM2,-0.6680639823496967,,0.0
RAB23,-0.2247104247104246,,0.0
HOMEZ,0.0,,0.0
PRKCE,-0.9030336458907888,0,0.0409374563614573
BMPR1B,-0.8612244897959184,,0.1027269897332934
APBB3,0.0084942084942085,,0.0
FIBCD1,0.7049089906232764,,0.0
HCN1,-0.863430777716492,1,0.0103393638673084
ROBO2,-0.7808052950910094,,0.0
ST3GAL3,-0.6047435190292333,,0.0
ZHX1,-0.7430777716492003,,0.0
E2F8,-0.6448979591836734,,0.0
MRPL10,0.2521787093215664,,0.0
REG3G,0.6158852730281301,,0.0
NUP188,-0.6446773303916161,,0.0
MKRN1,-0.8810810810810811,,0.0524148616050296
HECTD1,-0.912630998345284,,0.0
CTNNA2,-0.7000551571980144,,0.0189139230843469
RPH3A,-0.5194704908990624,,0.0931456723499769
KALRN,-0.936569222283508,,0.0
ZNF385B,-0.3661334804191947,,0.0089098443836287
EGFLAM,-0.2381687810259238,,0.0
UQCC2,0.6031991174848317,,0.0
AUH,0.0443463872035301,,0.0278188529724151
ANKRD9,0.9921676778819636,,0.0621605879755043
RAB26,0.7436293436293435,,0.0
PTCD1,0.2360728075013789,,0.0503346212390377
LAP3,0.0077220077220077,,0.0444490164823962
TENM2,-0.9184776613348042,,0.0274671784074037
LDLR,0.2180915609487037,,0.0
RASA1,-0.8858246001103144,,0.0
TRIM33,-0.936900165471594,,0.0
STK38L,-0.4607832322118036,,0.0
SEMA5B,-0.5124103695532267,,0.0
ATXN2,-0.8718146718146718,,0.0
CSNK1G3,-0.5496966354109212,,0.0
SLX4IP,0.2816326530612245,,0.0
ACSL1,-0.6262548262548262,,0.0
ZNF615,0.577164920022063,,0.0
SLCO2A1,0.1265306122448979,,0.0
ABHD12,-0.0009928295642581,1,0.0
CDH15,0.6142305570877,,0.0
PHTF2,0.2563706563706565,,0.0
RIMS1,-0.6940981798124655,,0.0552460152235059
CRYBG1,-0.1950358521787093,,0.0
LRBA,-0.6719249862107005,,0.0
MAP3K8,-0.5941533370104799,0,0.0
ROBO1,-0.1931605074462217,,0.0
NTS,0.8531715388858245,,0.0
MAP3K20,-0.6092664092664093,,0.0
ZNF837,0.0,,0.0
CLIC4,-0.1170435741864313,,0.0263588662883994
AAK1,-0.7884169884169885,1,0.0638614907831879
PRKD3,-0.4625482625482625,,0.0
DBF4,-0.714396028681743,0,0.0
MTM1,0.0,,0.0
KIAA2013,-0.1580805295091009,,0.0
TRMT61B,0.5476006618863762,,0.0
ATP8B2,-0.5396580253723111,,0.0
SGK3,-0.1751792608935466,1,0.0
CPSF1,-0.3801434087148373,,0.0
CACNA1D,-0.922007722007722,,0.0
ARPC3,-0.4680639823496966,,0.0
TUBB,-0.9680088251516824,1,0.0784437452222936
APOC4,0.8582460011031439,,0.0
LRAT,0.4070601213458356,,0.0
MRPS7,-0.353888582460011,,0.0
TANK,-0.7498069498069497,,0.0
SPG11,-0.2016547159404302,,0.0281170276405399
ZBTB40,-0.5642581356867071,,0.0
SCYL3,-0.4837286265857694,,0.0
CBR4,0.8421400992829564,,0.0
PGAM2,0.6229453943739658,,0.0
PARD6G,0.7109762824048538,,0.0
GAB2,-0.6222835079977938,,0.0
GKAP1,-0.2505239933811363,,0.0404644492310705
GBA2,-0.3301709873138444,,0.0
CHRNA10,0.5211252068394925,,0.0
CACNA1S,-0.5021511307225592,,0.0
CACNA1F,0.0,,0.0
BCL6,-0.943849972421401,1,0.0330745214889696
ZNF717,0.6475455046883618,,0.0
CISD1,0.5558742415885274,,0.0439398163460992
NRXN1,-0.8740209597352455,,0.0295953831721812
DMRTA2,0.4345284059569774,,0.0
WDTC1,-0.9266409266409268,,0.0
EIF3F,-0.7308328736900165,,0.0
KLF17,0.4177606177606177,,0.0
CHRNA9,-0.15146166574738,,0.0
GATAD2A,-0.8903474903474904,,0.0433415881558359
C4BPA,-0.4141202426916712,,0.0
DUSP6,-0.7400992829564258,,0.0155307408661964
TCF20,-0.999669056811914,,0.0
TRANK1,-0.2980694980694981,,0.0
TBX22,0.0,,0.0
TENM3,-0.8819635962493105,,0.0611724673417804
DNAI2,-0.0035300606729178,,0.0
ZNF585B,-0.1810259238830667,,0.0
DDR1,-0.2729178157749586,1,0.0904209479741686
CDC42EP1,0.893215664644236,,0.0
HOOK3,-0.8090457804743519,,0.0
KCND3,-0.8838389409817982,,0.0
CDKAL1,-0.514396028681743,,0.0
PEX13,0.3309431880860451,,0.0537643364690614
STK11IP,0.058907887479316,,0.0
FARS2,0.0841698841698841,,0.0
RBFOX2,-0.8581356867071153,,0.0
YWHAB,-0.926861555432984,,0.0
MMP26,0.6067291781577495,,0.0
C2orf42,0.0114726971869829,,0.0
IKBKB,-0.7180364037506894,1,0.0460523781541006
MAN1A1,-0.6753447324875896,,0.0110940346041245
CCL26,0.8372862658576945,,0.0
MPV17L2,0.707777164920022,,0.0
PHOX2A,0.8760066188637616,,0.0
SOX9,-0.9790402647545504,,0.0721020852068764
CYTH1,-0.7790402647545505,0,0.0
SHANK2,-0.7756205184776613,,0.0
PITX2,-0.7842250413678985,,0.0
COQ6,0.0057363485934913,,0.0
KDM2A,-0.999338113623828,,0.0654092915078044
CACNB1,-0.6255929398786542,,0.0
MCCC2,-0.2350799779371207,,0.0
COL5A1,-0.9966905681191396,,0.0
WNT11,0.0430226144511858,,0.0
SEPSECS,0.2244897959183673,,0.0
DOCK4,-0.7457253171538886,,0.0
TSGA10,-0.5719801434087148,,0.0
COPG2,0.285603971318257,,0.0
CRAT,0.2503033645890788,,0.0
DAB1,-0.7879757308328736,,0.0435261555800152
AHCYL2,-0.6710424710424711,,0.0
CACNB2,-0.3331494760066188,,0.0454691384628411
FDX1,0.5034749034749035,,0.0
DYM,0.2038610038610038,,0.0
THBS2,-0.7442912300055158,,0.0
FAM72B,0.322669608383894,,0.0
SEC61G,0.7491450634307777,,0.0400257776684032
NCKAP5,-0.5342526199669058,,0.0
ZFP42,0.9693325979040264,,0.0
UTP15,-0.9597352454495311,,0.0
TKT,-0.0777716492002206,,0.0390075219166462
SPAG16,0.4670711527854385,,0.0
FFAR1,0.9464975179260892,1,0.0
L3MBTL4,-0.297738554881412,,0.0
TAFA5,-0.2532818532818532,,0.0215200193367335
SLC39A7,-0.2284611141753999,,0.0
NPAP1,0.962493105350248,,0.0
UBE2K,-0.3988968560397131,,0.0
TMEM266,-0.0804191947049089,,0.0372976948600946
TREML2,0.5744070601213458,,0.0
COL21A1,0.5493656922228352,,0.0
SEMA6D,-0.7986762272476559,,0.0431896152037673
ETV4,-0.2520683949255378,,0.0
ACTB,-0.9603971318257032,,0.0743830886992825
ZNF114,0.8334252619966906,,0.0
ALG10B,0.0885824600110314,,0.0
NR2C1,-0.4341974627688914,,0.0244666373489554
TJP1,-0.9063430777716492,,0.0143565901126717
GCK,-0.177826806398235,1,0.0
RIPK4,-0.5986762272476558,,0.0
ADAM17,-0.6140099282956426,0,0.0
SCNN1G,-0.6535024820739106,1,0.0
GRIK1,-0.2765581908439051,0,0.0
KPNA3,-0.9474903474903474,,0.0299412703600285
PRPS1L1,0.346276889134032,,0.0
SUZ12,-0.8504136789851076,1,0.0
ATF7IP,-0.8917815774958632,,0.0
MAN2A1,-0.3644787644787645,,0.0
INPP5A,-0.8410369553226696,,0.0
GPR141,0.6825151682294539,,0.0
AGXT2,0.3695532266960839,,0.0
COPE,-0.3427468284611141,,0.035367027268177
ABO,0.6191947049089905,,0.0
MVK,0.0284611141753998,,0.0
MAP3K7,-0.7981246552675124,1,0.0
ZNF217,-0.9328185328185328,,0.0
CLTCL1,0.0425813568670712,,0.0
TFAP2B,-0.8431329288472146,,0.0
F5,-0.4301158301158301,,0.0
UBP1,-0.6979591836734693,,0.0
TAF12,-0.8212906784335355,,0.0
STK3,0.1752895752895753,,0.0
BCAS3,-0.595146166574738,,0.0
NMT2,-0.3865416436845008,1,0.0502440789246428
MTX1,-0.1209045780474351,,0.0
SHROOM3,-0.7424158852730282,,0.0
PTGR1,-0.283838940981798,,0.0172226314178076
SLC2A13,-0.3894098179812465,,0.010507288160918
ZNF84,0.2867071152785438,,0.0
UNC5C,-0.5100937672366244,,0.0
GRK6,-0.563265306122449,,0.0
WDR20,-0.9575289575289576,,0.0
GLT6D1,0.5730832873690017,,0.0
RAC1,-0.92300055157198,,0.0
ANKZF1,0.2756756756756757,,0.0
QKI,-0.74142305570877,,0.0360595605103788
SCAPER,-0.4836183121897407,,0.0
ATP5F1B,-0.6539437396580254,1,0.1113501328393568
OR6B2,0.0,,0.0
MBD2,-0.6450082735797021,,0.0
KANSL1,-0.8675124103695533,,0.0
PPP2R5C,-0.9573083287369002,,0.0
MTMR2,-0.1179260893546607,,0.0
BCAR3,-0.5889685603971317,,0.0
LHX5,-0.7724214009928296,,0.0
EPSTI1,0.7363485934914507,,0.0
GRIA4,-0.7810259238830668,,0.0263985816639076
DDX19A,-0.8381687810259238,,0.0
SSB,-0.7888582460011031,,0.0
CA4,0.012465526751241,0,0.0162426671160238
CD164,0.4292333149476006,,0.0
ZNF763,0.2601213458356315,,0.0
ETV1,-0.4920022062879206,,0.0176818609507277
FGFR1,-0.906784335355764,1,0.0
OPTC,0.429453943739658,,0.0
ISM1,-0.2579150579150578,,0.0
SLC2A4,-0.3306122448979591,,0.0
EFHD1,0.2687258687258687,,0.0302227578989979
FRMD4A,-0.7343629343629343,,0.0713216855069643
INPP5B,-0.0161059018201875,,0.0
SVIL,-0.7039161610590182,,0.0
FERMT3,-0.6250413678985107,,0.0
TMED10,-0.5993381136238278,,0.0
SIX2,0.4429123000551571,,0.0
TMED4,0.504026475455047,,0.0
CLNS1A,-0.3254274682846111,,0.0190039946731606
DYRK3,0.1025923883066739,,0.0
GATAD2B,-0.9334804191947048,,0.0
ZNF723,0.0,,0.0
CCR7,-0.4907887479316051,,0.0
HMGCS1,-0.9688913403199118,,0.0279067274571713
P4HA3,0.0915609487038058,,0.0
BBS1,0.0595697738554881,,0.0
CYP1B1,0.2144511858797573,0,0.0
ZDHHC19,0.3965802537231109,,0.0
TGM2,-0.1148372862658576,,0.0
LETM2,0.4490899062327633,,0.0
SSX2IP,-0.2031991174848317,,0.0
SLC35E1,-0.4667402095973524,,0.0428977663500667
SEMA3F,-0.7760617760617761,,0.0701465188818693
VWC2,0.2328736900165471,,0.0
BNC2,-0.8329840044125758,,0.0
SNX19,-0.1483728626585769,,0.0
TNK2,0.0961941533370105,1,0.0
APOBEC1,0.2105901820187534,,0.0
WDR7,-0.8416988416988417,,0.0634140875053245
LPAR2,0.0151130722559293,,0.0
SCYL1,0.3295091009376723,,0.0375491319757163
FAM227A,0.3915057915057915,,0.0
SIL1,0.1024820739106453,,0.0
C7orf78,0.0,,0.0
GABRA3,0.0,,0.0207517625012368
WDPCP,-0.0515168229453943,,0.0
MAP7,-0.368781025923883,,0.0
MPI,0.1339216767788196,0,0.0
UBE4B,-0.9329288472145616,,0.0
MAF,-0.2004412575841146,,0.0
WWP2,-0.6056260341974627,,0.0
PIK3CG,-0.4949806949806949,1,0.0
NDUFA11,0.8261445118587976,,0.0
GTPBP2,-0.4452289023717595,,0.0
SAR1B,0.2405956977385548,,0.0
CCND1,-0.5568670711527854,,0.0
HBEGF,-0.3861003861003861,,0.0
ADAMTS1,-0.8628792057363486,,0.0105876476608763
DDT,0.9533370104798676,,0.0
SPATA21,0.1455046883618311,,0.0
STK24,-0.6519580805295091,1,0.0
NIT1,0.1393270821842249,,0.0
CLEC3B,0.5817981246552675,,0.0
EP300,-0.9749586321014893,1,0.0526294358174513
GNG7,-0.1723110865968008,,0.0
ANXA1,0.3660231660231661,,0.0234743646690835
PPA2,0.5351351351351352,,0.0
KRT8,-0.3011583011583011,,0.0
GTF2H1,-0.7765030336458908,,0.0
DUSP14,-0.3404302261445119,,0.0
UMAD1,0.0,,0.0
ADGRL3,-0.7384445670159956,,0.0
CASZ1,-0.8989520132377276,,0.0
DGAT2,-0.0667402095973525,1,0.0
ARHGAP1,-0.5669056811913955,,0.0
COQ10A,0.7002757859900717,,0.0
ISOC2,0.4316602316602316,,0.0
EMC2,0.8717043574186432,,0.0491013936942284
CPNE8,-0.0073910645339216,,0.0
PDLIM5,-0.1056811913954771,,0.0889561306829731
LTBP1,-0.3942636514065085,,0.0362872860272032
AVL9,-0.2690568119139548,,0.0266139956908518
SPRY1,0.420408163265306,,0.0
PRKCI,-0.4884721456150027,0,0.0
WDFY1,-0.4392719249862107,,0.0
PDPR,-0.2442360728075013,,0.0
CADPS2,-0.4365140650854936,,0.0
MARCKS,0.8903474903474904,,0.0
ZNF700,-0.394815223386652,,0.0
LRRC38,-0.5527854384997242,,0.0
SEPTIN14,0.8505239933811362,,0.0
PRRX2,0.3383342526199668,,0.0
GSTA4,-0.1574186431329288,,0.0465812351072666
NTRK1,-0.0265857694429123,1,0.0
RHOT2,0.5376723662437948,,0.0
NFAT5,-0.9338113623827908,,0.1163100773780224
PLCXD3,0.1498069498069498,,0.0
EXOC4,-0.3744070601213458,,0.0
PDE11A,0.2622173193601764,,0.0
CLEC2L,0.2891340319911748,,0.0
DMBX1,-0.7873138444567016,,0.0
BRINP3,-0.8338665195808053,,0.0
PMFBP1,0.1142857142857143,,0.0
DOCK6,-0.1714285714285713,,0.0
DDX1,-0.8621070049641478,,0.0782842052641586
FOXG1,-0.8378378378378378,,0.0
PLEKHG4B,0.3106453392167678,,0.0
PKP2,0.2403750689464976,,0.0
ABL2,-0.597904026475455,,0.0
RAB6A,-0.6229453943739658,,0.0117818389097601
CD3D,0.5364589078874793,,0.0
SLC13A3,-0.1217870932156646,,0.0
AHCY,-0.400330943188086,,0.0
RACK1,-0.931053502482074,,0.0281784991826807
FLT4,-0.9127413127413128,0,0.0
ZNF594,0.8830667402095973,,0.0
ACE2,0.0,,0.0
PPP1R9B,-0.729619415333701,,0.0
SNAP29,-0.2335355763927192,,0.0
PCGF2,-0.7483728626585769,,0.0
LTF,0.505019305019305,,0.022887775551064
ASL,-0.0536127964699393,,0.0
NAALADL2,0.2944291230005516,,0.0
FPR1,0.9481522338665196,1,0.0
PRKCQ,-0.6075013789299504,,0.0
P4HA2,-0.2191947049089906,,0.0
EIF2B3,-0.6637617209045781,,0.0176130261649163
CCNJL,0.4696083838940981,,0.0
ELAVL2,-0.924765581908439,,0.0089483519492624
SLC28A3,-0.0697186982901268,,0.0
TAL1,0.0394925537782679,,0.0
AGER,0.1803640375068946,,0.0
BMPR1A,-0.9595146166574738,,0.0650665727653106
GRM8,-0.4525096525096524,0,0.0
CHD1,-0.9522338665195808,,0.0
ARHGAP24,-0.2921125206839492,,0.0
RBM23,0.3149476006618863,,0.0
CTNNB1,-0.9842250413678986,,0.0
CCNYL1B,0.0,,0.0
OR4A47,0.75146166574738,,0.0
